"host_is_superhost"	"host_identity_verified"	"bathrooms"	"bedrooms"	"beds"	"Private room"	"Entire home/apt"	"Shared room"	"Real Bed"	"Pull-out Sofa"	"Futon"	"Airbed"	"Couch"	"price"
0	1	1	1	1	1	0	0	1	0	0	0	0	90
0	1	1	1	2	0	1	0	1	0	0	0	0	180
0	1	1	1	1	0	1	0	1	0	0	0	0	111
0	0	1	2	2	1	0	0	1	0	0	0	0	150
0	1	1	2	3	0	1	0	1	0	0	0	0	135
0	0	1	1	2	0	1	0	1	0	0	0	0	241
0	0	1	1	1	1	0	0	1	0	0	0	0	150
0	0	1	1	1	0	1	0	1	0	0	0	0	94
0	0	1	2	2	0	1	0	1	0	0	0	0	130
0	0	1	1	2	0	1	0	1	0	0	0	0	135
0	0	1	1	1	1	0	0	1	0	0	0	0	70
0	0	1	1	1	0	1	0	1	0	0	0	0	290
0	1	1	1	1	1	0	0	1	0	0	0	0	53
0	1	2	1	1	1	0	0	1	0	0	0	0	58
0	0	1.5	1	1	1	0	0	1	0	0	0	0	80
0	1	1	1	1	1	0	0	1	0	0	0	0	33
0	0	1	2	3	0	1	0	1	0	0	0	0	198
0	0	2	2	2	1	0	0	1	0	0	0	0	150
0	1	1	1	1	0	1	0	1	0	0	0	0	138
0	1	2	1	1	1	0	0	1	0	0	0	0	57
0	1	1	2	2	0	1	0	1	0	0	0	0	210
0	1	1	2	2	0	1	0	1	0	0	0	0	379
0	1	1	1	1	1	0	0	1	0	0	0	0	48
0	0	1	1	1	1	0	0	1	0	0	0	0	37
0	0	2	2	3	0	1	0	1	0	0	0	0	173
0	0	2	4	11	0	1	0	1	0	0	0	0	450
0	0	1	1	1	0	1	0	1	0	0	0	0	225
0	1	3	2	2	0	1	0	1	0	0	0	0	165
0	0	1	2	2	0	1	0	1	0	0	0	0	239
0	1	1	1	1	0	1	0	1	0	0	0	0	130
0	0	1	2	3	0	1	0	1	0	0	0	0	104
1	1	1	2	3	0	1	0	1	0	0	0	0	130
0	0	1	2	2	0	1	0	1	0	0	0	0	230
1	1	2	1	1	1	0	0	1	0	0	0	0	60
0	0	1	1	1	1	0	0	1	0	0	0	0	65
0	1	1	1	1	1	0	0	1	0	0	0	0	150
0	0	1	2	2	0	1	0	1	0	0	0	0	150
0	0	1	1	1	1	0	0	1	0	0	0	0	100
0	0	1.5	1	1	1	0	0	1	0	0	0	0	55
0	1	1	1	1	1	0	0	1	0	0	0	0	75
0	0	1	1	1	1	0	0	1	0	0	0	0	65
0	0	1	1	1	0	1	0	1	0	0	0	0	170
0	0	1	2	2	0	1	0	1	0	0	0	0	115
0	1	1	1	2	0	1	0	1	0	0	0	0	125
0	0	2	2	2	0	1	0	1	0	0	0	0	325
0	0	1	3	3	0	1	0	1	0	0	0	0	165
0	0	1	2	2	0	1	0	1	0	0	0	0	350
0	0	1	1	1	0	1	0	1	0	0	0	0	216
0	0	1	1	1	1	0	0	1	0	0	0	0	110
1	0	1	1	1	1	0	0	1	0	0	0	0	55
0	0	1	1	2	0	1	0	1	0	0	0	0	158
0	1	1	1	2	0	1	0	1	0	0	0	0	97
0	1	1	1	1	0	1	0	1	0	0	0	0	95
0	0	1	1	1	1	0	0	1	0	0	0	0	100
0	0	1	1	2	1	0	0	1	0	0	0	0	55
0	0	1	1	2	1	0	0	1	0	0	0	0	55
0	0	1	1	1	1	0	0	1	0	0	0	0	100
0	0	1	1	1	1	0	0	1	0	0	0	0	75
0	1	1	1	1	1	0	0	1	0	0	0	0	75
0	0	1	1	1	1	0	0	1	0	0	0	0	35
0	0	1	1	1	1	0	0	1	0	0	0	0	53
0	1	1	1	2	0	1	0	1	0	0	0	0	175
0	1	1	1	1	0	1	0	1	0	0	0	0	180
1	0	1	1	1	1	0	0	1	0	0	0	0	30
0	0	1	1	2	0	1	0	1	0	0	0	0	50
0	1	1	1	1	1	0	0	1	0	0	0	0	150
0	0	1	1	1	0	1	0	1	0	0	0	0	133
0	0	2	2	3	0	1	0	1	0	0	0	0	496
0	1	1	1	1	1	0	0	1	0	0	0	0	75
0	1	1	1	1	1	0	0	1	0	0	0	0	80
0	1	1	1	1	1	0	0	1	0	0	0	0	30
0	1	1	1	1	1	0	0	1	0	0	0	0	50
0	1	2	2	2	0	1	0	1	0	0	0	0	195
0	1	2	1	4	1	0	0	1	0	0	0	0	69
0	0	3	1	1	1	0	0	1	0	0	0	0	49
0	0	1	1	1	1	0	0	1	0	0	0	0	49
0	0	1.5	1	1	0	1	0	1	0	0	0	0	120
0	1	2	1	2	1	0	0	1	0	0	0	0	69
0	1	1	1	1	1	0	0	1	0	0	0	0	49
1	0	1	1	1	1	0	0	1	0	0	0	0	100
0	0	1	1	1	0	1	0	1	0	0	0	0	250
1	0	1	1	1	1	0	0	1	0	0	0	0	48
0	0	1	1	1	0	1	0	1	0	0	0	0	87
0	1	1.5	1	1	1	0	0	1	0	0	0	0	48
0	0	1	1	1	1	0	0	1	0	0	0	0	60
0	0	1	1	1	1	0	0	1	0	0	0	0	70
0	0	1	1	1	1	0	0	1	0	0	0	0	88
0	0	1	1	1	1	0	0	1	0	0	0	0	89
0	1	1	1	1	1	0	0	1	0	0	0	0	50
0	0	1	1	1	0	0	1	1	0	0	0	0	62
0	1	1	1	1	1	0	0	1	0	0	0	0	76
0	1	1	1	1	1	0	0	1	0	0	0	0	47
0	0	1	1	2	1	0	0	1	0	0	0	0	60
0	1	1	1	1	0	1	0	1	0	0	0	0	200
0	0	1	1	1	1	0	0	1	0	0	0	0	55
0	0	1	1	1	0	1	0	1	0	0	0	0	220
0	1	1	1	1	0	0	1	0	0	0	0	1	60
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	1	1	2	2	0	1	0	1	0	0	0	0	75
0	0	1	3	3	0	1	0	1	0	0	0	0	250
0	0	1	1	1	1	0	0	1	0	0	0	0	85
0	1	1	1	2	0	1	0	1	0	0	0	0	174
0	0	1	1	2	1	0	0	1	0	0	0	0	100
0	0	2	3	3	0	1	0	1	0	0	0	0	260
1	0	1	1	2	1	0	0	1	0	0	0	0	75
0	0	2	4	4	0	1	0	1	0	0	0	0	160
0	1	1	1	1	1	0	0	1	0	0	0	0	88
1	0	1	3	4	0	1	0	1	0	0	0	0	170
0	0	1	1	1	1	0	0	1	0	0	0	0	45
0	0	1	1	1	1	0	0	1	0	0	0	0	60
0	0	1	2	2	0	1	0	1	0	0	0	0	100
0	1	1	1	2	0	1	0	1	0	0	0	0	125
0	1	1	1	1	1	0	0	1	0	0	0	0	50
0	1	1	1	2	0	1	0	1	0	0	0	0	175
1	0	2	2	3	0	1	0	1	0	0	0	0	246
0	0	1	1	1	1	0	0	1	0	0	0	0	44
0	1	2	1	2	1	0	0	1	0	0	0	0	69
1	0	1	1	1	0	1	0	1	0	0	0	0	150
0	0	1	1	1	1	0	0	1	0	0	0	0	80
0	1	2	1	2	1	0	0	1	0	0	0	0	69
0	0	1	1	1	0	1	0	1	0	0	0	0	58
0	1	1	1	2	0	1	0	1	0	0	0	0	175
0	1	1	1	1	1	0	0	1	0	0	0	0	120
0	1	1	1	1	1	0	0	1	0	0	0	0	48
0	1	1	1	2	0	0	1	1	0	0	0	0	55
0	0	1	1	1	1	0	0	1	0	0	0	0	93
0	1	1	1	1	1	0	0	1	0	0	0	0	42
0	1	1.5	1	1	1	0	0	1	0	0	0	0	40
0	0	1	1	1	0	0	1	1	0	0	0	0	85
0	0	1	1	1	1	0	0	1	0	0	0	0	65
0	1	2	1	1	1	0	0	1	0	0	0	0	76
0	1	1	1	1	0	1	0	1	0	0	0	0	74
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	1	1	1	1	0	1	0	1	0	0	0	0	93
0	0	1	1	1	0	1	0	1	0	0	0	0	250
0	1	1	1	1	0	1	0	1	0	0	0	0	269
0	1	1	1	1	1	0	0	1	0	0	0	0	90
0	0	1	1	1	0	1	0	1	0	0	0	0	250
1	1	1	1	4	1	0	0	1	0	0	0	0	99
0	0	1	1	1	1	0	0	1	0	0	0	0	55
0	1	1	1	1	0	1	0	1	0	0	0	0	149
1	1	1	1	1	1	0	0	1	0	0	0	0	45
1	0	1	1	1	1	0	0	1	0	0	0	0	40
0	0	1	1	1	1	0	0	1	0	0	0	0	135
0	0	1	1	1	0	1	0	1	0	0	0	0	200
0	1	1	1	1	0	1	0	1	0	0	0	0	145
0	0	1	1	1	0	1	0	1	0	0	0	0	160
1	1	1	1	1	1	0	0	1	0	0	0	0	120
0	0	1	1	2	0	1	0	1	0	0	0	0	220
0	0	1	1	1	0	1	0	1	0	0	0	0	225
0	0	1	1	2	0	1	0	1	0	0	0	0	225
0	1	1	1	1	0	1	0	1	0	0	0	0	183
0	0	1	1	1	0	1	0	1	0	0	0	0	250
0	1	1	2	2	0	1	0	1	0	0	0	0	275
0	0	2	1	1	1	0	0	1	0	0	0	0	89
0	0	1	1	1	1	0	0	1	0	0	0	0	45
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	1	2	1	2	1	0	0	1	0	0	0	0	49
0	0	2	2	2	0	1	0	1	0	0	0	0	275
0	0	1	1	2	0	1	0	1	0	0	0	0	125
0	0	1	2	2	0	1	0	1	0	0	0	0	243
0	0	1	1	1	1	0	0	1	0	0	0	0	23
0	1	1	1	1	1	0	0	1	0	0	0	0	60
1	0	2	1	1	1	0	0	1	0	0	0	0	70
0	0	1	1	1	1	0	0	1	0	0	0	0	53
0	1	2	3	3	0	1	0	1	0	0	0	0	350
0	1	1	1	1	0	1	0	1	0	0	0	0	179
1	0	2	1	1	1	0	0	1	0	0	0	0	65
0	0	1	1	1	1	0	0	1	0	0	0	0	75
0	1	1	2	1	1	0	0	1	0	0	0	0	114
0	1	1	1	1	0	1	0	1	0	0	0	0	220
1	0	1	1	1	1	0	0	1	0	0	0	0	99
0	0	1	1	2	1	0	0	1	0	0	0	0	93
0	0	1	1	1	0	1	0	1	0	0	0	0	308
0	1	2	1	1	1	0	0	1	0	0	0	0	35
0	1	1	1	1	0	1	0	1	0	0	0	0	150
0	0	1	2	4	0	1	0	1	0	0	0	0	350
0	0	1	1	1	1	0	0	1	0	0	0	0	59
0	1	1	1	1	1	0	0	1	0	0	0	0	140
0	0	1	1	3	1	0	0	1	0	0	0	0	75
0	1	1	1	1	0	1	0	1	0	0	0	0	184
0	0	1	1	3	0	1	0	1	0	0	0	0	175
0	0	2	2	3	0	1	0	1	0	0	0	0	367
0	1	1	1	3	0	1	0	1	0	0	0	0	137
1	0	1	1	1	1	0	0	1	0	0	0	0	95
0	0	1	1	1	1	0	0	1	0	0	0	0	125
0	1	1	1	1	1	0	0	1	0	0	0	0	45
0	0	1	1	1	0	1	0	1	0	0	0	0	180
0	0	1	1	1	1	0	0	1	0	0	0	0	55
0	0	1	1	1	0	1	0	1	0	0	0	0	150
0	1	1	1	1	1	0	0	1	0	0	0	0	101
0	1	1	1	1	1	0	0	1	0	0	0	0	60
0	0	1	1	2	1	0	0	1	0	0	0	0	150
0	1	1	1	2	0	1	0	1	0	0	0	0	114
0	0	2	2	4	0	1	0	1	0	0	0	0	250
0	0	1	1	2	0	1	0	1	0	0	0	0	300
0	0	1	1	1	1	0	0	1	0	0	0	0	160
1	0	1	1	1	1	0	0	1	0	0	0	0	45
0	0	1	2	2	0	1	0	1	0	0	0	0	250
0	0	1	1	1	1	0	0	1	0	0	0	0	60
0	1	1	1	1	1	0	0	1	0	0	0	0	47
0	0	1	1	2	1	0	0	1	0	0	0	0	55
1	1	1	1	1	1	0	0	1	0	0	0	0	78
0	1	1	1	1	1	0	0	1	0	0	0	0	150
0	0	1	1	1	1	0	0	1	0	0	0	0	75
0	0	1	1	1	1	0	0	1	0	0	0	0	35
0	1	1	1	1	0	1	0	0	0	0	0	1	159
0	0	1	1	1	1	0	0	1	0	0	0	0	83
0	0	1.5	2	2	0	1	0	1	0	0	0	0	225
0	1	1	1	1	1	0	0	1	0	0	0	0	70
0	0	1	1	1	1	0	0	1	0	0	0	0	70
0	1	1	1	1	0	1	0	1	0	0	0	0	125
0	0	1	1	1	0	1	0	1	0	0	0	0	125
0	0	1	1	1	1	0	0	1	0	0	0	0	75
0	0	1	1	1	1	0	0	1	0	0	0	0	55
0	1	1	2	2	0	1	0	1	0	0	0	0	198
0	1	1	2	2	0	1	0	1	0	0	0	0	200
0	1	1	1	2	0	1	0	1	0	0	0	0	102
0	0	1	1	1	1	0	0	1	0	0	0	0	80
0	0	1	2	5	1	0	0	1	0	0	0	0	350
0	1	1	1	2	0	1	0	1	0	0	0	0	155
0	1	1	3	4	0	1	0	1	0	0	0	0	200
0	1	1	1	1	0	1	0	1	0	0	0	0	95
0	0	2	1	1	1	0	0	1	0	0	0	0	35
0	0	1	1	1	1	0	0	1	0	0	0	0	150
0	1	1	1	1	1	0	0	1	0	0	0	0	98
0	0	1	1	1	1	0	0	1	0	0	0	0	79
0	1	1	1	1	1	0	0	1	0	0	0	0	87
0	1	1	1	1	0	1	0	1	0	0	0	0	121
0	0	2	2	1	0	1	0	1	0	0	0	0	90
0	0	2	2	1	1	0	0	1	0	0	0	0	100
0	1	1	2	2	0	1	0	1	0	0	0	0	250
0	0	1	1	1	1	0	0	1	0	0	0	0	45
1	0	1	1	1	1	0	0	1	0	0	0	0	85
0	1	1	1	2	0	1	0	1	0	0	0	0	330
0	0	1	1	2	1	0	0	1	0	0	0	0	78
0	1	1.5	1	2	1	0	0	1	0	0	0	0	70
1	0	1	1	1	0	1	0	1	0	0	0	0	150
1	0	1	1	2	0	1	0	1	0	0	0	0	103
0	0	2	1	1	1	0	0	1	0	0	0	0	60
0	1	1	1	1	1	0	0	1	0	0	0	0	65
0	1	1	1	1	1	0	0	1	0	0	0	0	80
1	0	1	1	2	1	0	0	1	0	0	0	0	137
0	1	1	1	1	0	1	0	1	0	0	0	0	150
0	0	1	1	1	1	0	0	1	0	0	0	0	65
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	1	1	1	2	0	1	0	1	0	0	0	0	435
0	1	1	1	1	1	0	0	1	0	0	0	0	100
0	0	1	1	1	1	0	0	1	0	0	0	0	85
0	0	1	1	1	0	1	0	1	0	0	0	0	235
0	1	1	1	1	1	0	0	1	0	0	0	0	134
0	0	1	1	2	0	1	0	1	0	0	0	0	200
0	1	1	1	1	0	1	0	1	0	0	0	0	150
0	1	1	2	2	0	1	0	1	0	0	0	0	99
0	1	1	1	1	1	0	0	1	0	0	0	0	70
0	0	1	1	1	1	0	0	1	0	0	0	0	30
0	0	2	3	3	0	1	0	1	0	0	0	0	450
0	0	1	1	1	0	1	0	1	0	0	0	0	150
0	1	1	1	1	1	0	0	1	0	0	0	0	50
0	0	1	1	1	1	0	0	1	0	0	0	0	105
0	0	1	1	2	0	1	0	1	0	0	0	0	131
0	0	1	1	1	0	1	0	1	0	0	0	0	169
0	0	1	1	1	1	0	0	1	0	0	0	0	58
0	0	1	1	1	1	0	0	1	0	0	0	0	75
0	1	2	1	1	0	1	0	1	0	0	0	0	99
0	1	1	1	2	0	1	0	1	0	0	0	0	120
0	1	2	1	1	1	0	0	1	0	0	0	0	89
0	0	1	1	2	0	1	0	1	0	0	0	0	186
0	1	1	1	1	1	0	0	1	0	0	0	0	70
0	0	2	1	1	1	0	0	1	0	0	0	0	35
0	1	1	1	1	0	1	0	1	0	0	0	0	134
1	1	1	2	2	0	1	0	1	0	0	0	0	85
0	0	1	1	1	0	1	0	1	0	0	0	0	139
1	0	1	1	1	1	0	0	1	0	0	0	0	38
0	1	1	1	3	0	1	0	1	0	0	0	0	250
0	0	1	1	1	1	0	0	1	0	0	0	0	110
0	1	2	1	1	1	0	0	1	0	0	0	0	40
0	0	2	1	1	1	0	0	1	0	0	0	0	25
0	1	1	1	1	1	0	0	1	0	0	0	0	75
0	0	1.5	1	2	1	0	0	1	0	0	0	0	55
0	0	1	1	1	1	0	0	1	0	0	0	0	54
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	0	1	1	1	1	0	0	1	0	0	0	0	53
0	0	2	1	1	1	0	0	1	0	0	0	0	59
1	1	1	1	1	1	0	0	1	0	0	0	0	99
0	1	1	1	2	0	1	0	1	0	0	0	0	195
1	0	1	3	3	0	1	0	1	0	0	0	0	160
0	1	1	1	2	0	1	0	1	0	0	0	0	250
0	0	2	1	2	0	1	0	1	0	0	0	0	150
0	0	1	1	1	1	0	0	1	0	0	0	0	45
0	1	1	1	1	1	0	0	1	0	0	0	0	60
0	1	0.5	1	1	1	0	0	1	0	0	0	0	65
0	1	1	1	2	0	1	0	1	0	0	0	0	225
0	1	1	1	1	1	0	0	1	0	0	0	0	36
0	0	2	1	1	1	0	0	1	0	0	0	0	79
0	1	1	1	1	0	1	0	1	0	0	0	0	79
0	0	1	1	1	1	0	0	1	0	0	0	0	58
0	0	1	1	1	1	0	0	1	0	0	0	0	70
0	1	1	1	1	1	0	0	1	0	0	0	0	50
0	1	1	1	1	1	0	0	1	0	0	0	0	40
0	1	1	1	1	0	1	0	1	0	0	0	0	325
0	1	1	1	1	1	0	0	1	0	0	0	0	60
0	1	1	1	1	1	0	0	1	0	0	0	0	60
0	0	1	1	1	0	1	0	1	0	0	0	0	120
0	1	1	1	1	0	1	0	1	0	0	0	0	200
0	0	1	1	1	1	0	0	1	0	0	0	0	135
0	0	1	1	1	0	0	1	0	0	0	0	1	41
0	1	1	1	1	1	0	0	1	0	0	0	0	80
0	1	2	1	1	1	0	0	1	0	0	0	0	100
0	0	1	2	2	0	1	0	1	0	0	0	0	225
1	0	1	1	1	1	0	0	1	0	0	0	0	175
0	0	1	1	1	1	0	0	1	0	0	0	0	119
0	0	1	1	1	1	0	0	1	0	0	0	0	30
0	0	1	1	1	0	1	0	1	0	0	0	0	400
0	0	1	1	1	0	1	0	1	0	0	0	0	245
1	1	1	1	2	0	1	0	1	0	0	0	0	135
0	1	1	1	1	0	1	0	1	0	0	0	0	200
0	0	1	1	1	0	1	0	1	0	0	0	0	120
1	1	1	1	1	1	0	0	1	0	0	0	0	119
0	0	2	1	1	1	0	0	1	0	0	0	0	80
0	0	1	1	4	0	1	0	1	0	0	0	0	88
0	0	1	1	1	1	0	0	1	0	0	0	0	78
0	0	1	1	2	1	0	0	1	0	0	0	0	50
1	1	1	1	1	0	1	0	1	0	0	0	0	250
0	0	1	1	2	0	1	0	1	0	0	0	0	125
1	1	1	1	1	0	1	0	1	0	0	0	0	180
0	1	2	2	2	0	1	0	1	0	0	0	0	280
0	1	1	1	1	0	1	0	1	0	0	0	0	75
0	1	1	1	1	0	1	0	1	0	0	0	0	175
0	1	2	1	1	1	0	0	1	0	0	0	0	80
0	0	1	1	1	1	0	0	1	0	0	0	0	50
1	0	1	2	2	0	1	0	1	0	0	0	0	130
0	1	1	1	1	1	0	0	1	0	0	0	0	70
0	0	1	1	1	1	0	0	1	0	0	0	0	45
0	1	1	1	2	1	0	0	1	0	0	0	0	250
0	1	1	1	1	1	0	0	1	0	0	0	0	35
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	0	1	1	1	1	0	0	1	0	0	0	0	90
0	0	1	1	1	1	0	0	1	0	0	0	0	425
0	0	1	3	3	0	1	0	1	0	0	0	0	85
0	1	1	1	1	0	1	0	1	0	0	0	0	116
0	0	1	1	1	0	1	0	1	0	0	0	0	120
0	0	1	1	1	1	0	0	1	0	0	0	0	70
0	0	1.5	1	1	1	0	0	1	0	0	0	0	100
0	1	1	1	1	0	1	0	1	0	0	0	0	100
0	0	1	1	1	1	0	0	1	0	0	0	0	75
0	0	1	1	1	0	1	0	1	0	0	0	0	125
0	1	1	1	1	0	1	0	1	0	0	0	0	120
0	1	1	2	3	0	1	0	1	0	0	0	0	349
0	0	1	1	1	0	0	1	1	0	0	0	0	299
0	1	1	1	1	1	0	0	1	0	0	0	0	30
0	0	1	1	2	1	0	0	1	0	0	0	0	70
0	0	1	1	1	1	0	0	1	0	0	0	0	110
0	0	1	1	1	1	0	0	1	0	0	0	0	65
0	0	1	1	1	1	0	0	1	0	0	0	0	30
0	1	1	2	3	0	1	0	1	0	0	0	0	120
0	0	1.5	1	4	1	0	0	1	0	0	0	0	33
0	0	1	1	1	1	0	0	1	0	0	0	0	38
0	1	1	1	1	1	0	0	1	0	0	0	0	90
0	0	1	1	1	1	0	0	1	0	0	0	0	100
0	1	1	1	1	0	1	0	1	0	0	0	0	97
0	1	1.5	2	2	0	1	0	1	0	0	0	0	165
0	1	1	1	1	0	1	0	1	0	0	0	0	125
0	1	1	3	3	0	1	0	1	0	0	0	0	106
0	0	1	2	1	0	1	0	1	0	0	0	0	180
0	0	1	1	1	0	1	0	1	0	0	0	0	129
0	0	1	2	2	1	0	0	1	0	0	0	0	155
0	0	1	1	1	1	0	0	1	0	0	0	0	210
0	0	1	1	2	0	1	0	1	0	0	0	0	113
0	1	1	2	2	0	1	0	1	0	0	0	0	160
0	1	1	1	1	0	1	0	1	0	0	0	0	350
0	0	1	1	1	0	1	0	1	0	0	0	0	222
1	1	1	1	1	1	0	0	1	0	0	0	0	65
0	0	1.5	1	1	1	0	0	1	0	0	0	0	90
0	1	1	1	1	1	0	0	1	0	0	0	0	65
0	0	1	2	2	0	1	0	1	0	0	0	0	185
0	1	1	1	1	1	0	0	1	0	0	0	0	80
0	1	1	1	1	1	0	0	1	0	0	0	0	70
0	1	2	3	3	0	1	0	1	0	0	0	0	400
0	0	1	1	1	1	0	0	1	0	0	0	0	45
0	1	1	1	1	1	0	0	1	0	0	0	0	75
0	1	1	1	1	1	0	0	1	0	0	0	0	100
0	0	1	1	1	0	1	0	1	0	0	0	0	139
0	0	1	1	1	1	0	0	1	0	0	0	0	100
0	1	1	1	1	0	1	0	1	0	0	0	0	100
0	0	1	1	1	0	1	0	1	0	0	0	0	135
0	1	1	2	2	0	1	0	1	0	0	0	0	400
0	1	1	1	1	1	0	0	1	0	0	0	0	150
0	0	1	1	1	1	0	0	1	0	0	0	0	222
0	0	1	1	2	0	1	0	1	0	0	0	0	175
0	0	1	1	2	0	1	0	1	0	0	0	0	175
0	1	1	1	1	0	1	0	1	0	0	0	0	150
0	1	1	1	1	1	0	0	1	0	0	0	0	100
0	1	1	1	1	1	0	0	1	0	0	0	0	45
1	0	1	1	1	1	0	0	1	0	0	0	0	99
0	0	1	1	1	0	1	0	1	0	0	0	0	158
0	0	1.5	1	1	1	0	0	1	0	0	0	0	45
0	0	1	2	2	0	1	0	1	0	0	0	0	110
0	0	2	2	3	0	1	0	1	0	0	0	0	350
0	0	1	1	1	1	0	0	1	0	0	0	0	70
0	1	1	1	2	0	1	0	1	0	0	0	0	126
0	0	1	1	1	0	1	0	1	0	0	0	0	190
1	0	1.5	1	1	1	0	0	1	0	0	0	0	50
0	1	1	2	2	1	0	0	1	0	0	0	0	100
1	1	1	2	2	0	1	0	1	0	0	0	0	115
0	0	1	1	1	0	1	0	1	0	0	0	0	195
0	1	1	1	1	1	0	0	0	0	0	1	0	79
0	1	1	1	1	1	0	0	0	0	0	1	0	89
0	1	1.5	1	1	0	0	1	1	0	0	0	0	32
0	0	1.5	1	1	1	0	0	1	0	0	0	0	55
0	0	1	1	1	0	1	0	1	0	0	0	0	150
0	1	2	2	2	0	1	0	1	0	0	0	0	300
0	0	1	1	1	0	1	0	1	0	0	0	0	150
0	1	1	1	1	1	0	0	1	0	0	0	0	115
0	0	2	1	1	1	0	0	1	0	0	0	0	45
0	1	1	1	3	0	1	0	1	0	0	0	0	150
0	1	2	3	1	1	0	0	1	0	0	0	0	50
0	0	3	2	3	0	1	0	1	0	0	0	0	275
0	1	1	1	1	1	0	0	1	0	0	0	0	75
0	0	1	2	1	0	1	0	1	0	0	0	0	150
0	0	1	3	5	0	1	0	1	0	0	0	0	180
0	1	1	1	1	1	0	0	1	0	0	0	0	70
0	1	2	2	2	0	1	0	1	0	0	0	0	290
0	1	1	1	1	1	0	0	1	0	0	0	0	110
0	1	1	1	1	1	0	0	1	0	0	0	0	43
0	0	1	1	1	1	0	0	1	0	0	0	0	65
0	0	1	1	1	1	0	0	1	0	0	0	0	90
0	1	1	1	1	0	1	0	1	0	0	0	0	159
0	1	1.5	2	2	0	1	0	1	0	0	0	0	175
0	0	1	1	1	1	0	0	1	0	0	0	0	35
0	1	1	1	1	0	1	0	1	0	0	0	0	110
0	0	1	1	1	1	0	0	0	0	0	1	0	115
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	0	1	1	1	0	1	0	1	0	0	0	0	120
0	1	1.5	2	2	1	0	0	1	0	0	0	0	300
0	0	2.5	2	2	0	1	0	1	0	0	0	0	200
0	1	1	1	2	1	0	0	1	0	0	0	0	80
0	1	1	1	1	0	1	0	1	0	0	0	0	120
0	1	1	1	2	1	0	0	1	0	0	0	0	145
0	0	1	1	1	1	0	0	1	0	0	0	0	95
0	0	1	4	4	1	0	0	1	0	0	0	0	100
0	1	1	1	1	1	0	0	1	0	0	0	0	60
0	1	1	1	1	1	0	0	1	0	0	0	0	60
0	0	1	1	1	1	0	0	1	0	0	0	0	55
0	0	1	1	2	1	0	0	1	0	0	0	0	59
0	1	1	1	1	1	0	0	1	0	0	0	0	95
1	0	1	1	1	1	0	0	1	0	0	0	0	75
0	0	1	1	1	1	0	0	1	0	0	0	0	75
0	0	1	1	1	1	0	0	1	0	0	0	0	130
0	1	1	1	1	0	1	0	1	0	0	0	0	120
0	1	1	1	1	1	0	0	1	0	0	0	0	69
0	1	1	1	1	1	0	0	1	0	0	0	0	47
0	1	1	1	2	0	1	0	1	0	0	0	0	181
0	1	1	1	1	1	0	0	0	0	0	1	0	50
0	0	1	1	1	1	0	0	1	0	0	0	0	58
1	0	1	1	2	0	1	0	1	0	0	0	0	225
0	0	1	1	1	1	0	0	1	0	0	0	0	40
0	1	1	1	1	0	1	0	1	0	0	0	0	169
0	0	1	1	2	0	1	0	1	0	0	0	0	169
0	0	1	1	1	0	1	0	1	0	0	0	0	120
0	0	1	1	2	1	0	0	1	0	0	0	0	55
0	0	3	5	10	0	1	0	1	0	0	0	0	250
0	0	1	1	1	1	0	0	1	0	0	0	0	45
0	0	1	1	1	1	0	0	1	0	0	0	0	55
0	1	1	1	2	0	1	0	1	0	0	0	0	140
0	0	1	1	1	1	0	0	1	0	0	0	0	100
0	1	1	1	1	0	1	0	1	0	0	0	0	70
1	0	2	3	4	1	0	0	1	0	0	0	0	200
0	0	1	1	1	1	0	0	1	0	0	0	0	45
0	0	1	1	1	1	0	0	1	0	0	0	0	65
0	0	1	1	1	1	0	0	1	0	0	0	0	59
0	0	1	1	1	1	0	0	1	0	0	0	0	43
0	1	1	1	3	0	1	0	1	0	0	0	0	160
0	1	1	2	4	0	1	0	1	0	0	0	0	190
0	0	1	1	1	0	1	0	1	0	0	0	0	125
0	0	1	1	1	0	1	0	1	0	0	0	0	165
0	1	1.5	2	3	0	1	0	1	0	0	0	0	225
0	1	1	1	2	0	1	0	1	0	0	0	0	200
1	1	1	2	2	0	1	0	1	0	0	0	0	129
0	0	1	1	1	1	0	0	1	0	0	0	0	44
0	1	1	1	1	0	1	0	1	0	0	0	0	185
0	0	1	1	1	1	0	0	1	0	0	0	0	110
0	0	1	1	1	0	1	0	1	0	0	0	0	175
0	0	1	1	1	0	1	0	1	0	0	0	0	222
0	0	1	1	2	0	1	0	1	0	0	0	0	175
0	0	1	1	2	0	1	0	1	0	0	0	0	175
1	0	1	1	1	0	1	0	1	0	0	0	0	115
0	1	1	1	1	1	0	0	1	0	0	0	0	180
0	1	1	1	1	1	0	0	1	0	0	0	0	80
0	1	1	1	1	0	1	0	1	0	0	0	0	125
0	1	1	1	1	0	1	0	1	0	0	0	0	86
0	0	1	1	1	0	1	0	1	0	0	0	0	165
0	0	1	1	1	1	0	0	1	0	0	0	0	50
0	0	3.5	1	1	1	0	0	1	0	0	0	0	45
