"neighbourhood","latitude","longitude","property_type","bathrooms","bedrooms","beds","host_is_superhost","parking","room_type_Entire home/apt","room_type_Private room","room_type_Shared room","Target"
100,40.7154,-73.98473,1,1,1,1,0,0,1,0,0,">  $100"
18,40.67867,-73.96276,1,1,1,1,0,0,0,1,0,"$30  AND $50"
18,40.68466,-73.92576,1,1.5,3,3,0,0,1,0,0,">  $100"
101,40.72247,-73.98435,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.673,-73.98076,1,1,1,1,0,0,0,1,0,">  $100"
112,40.75759,-73.96902,1,1,2,3,0,0,1,0,0,">  $100"
1,40.7232,-73.98561,1,1,1,1,0,1,1,0,0,">  $100"
18,40.70288,-73.91506,1,1,1,1,0,1,1,0,0,"$50  AND $100"
101,40.71434,-73.99342,1,1.5,1,1,0,0,0,1,0,"$50  AND $100"
78,40.61201,-74.09513,12,1,1,1,0,1,1,0,0,">  $100"
101,40.7737,-73.95616,1,1,1,1,0,0,0,0,1,"$50  AND $100"
80,40.82642,-73.93668,1,1,1,1,0,1,0,1,0,"$50  AND $100"
18,40.67089,-73.94825,1,1,1,1,0,1,1,0,0,"$50  AND $100"
181,40.7125599999999,-73.95224,1,1,1,1,0,0,1,0,0,">  $100"
18,40.6647,-73.97791,1,1,2,2,0,0,1,0,0,"$50  AND $100"
100,40.72004,-73.9902599999999,1,1,2,2,0,0,1,0,0,">  $100"
101,40.7834,-73.94556,1,1,2,2,0,0,1,0,0,"$50  AND $100"
181,40.7123799999999,-73.9559,1,1,1,2,0,0,1,0,0,">  $100"
10,40.67852,-73.94377,1,2,1,1,0,0,0,1,0,"$30  AND $50"
18,40.69161,-73.9657199999999,1,1.5,1,1,0,0,0,1,0,"$50  AND $100"
18,40.64509,-73.94825,1,2,1,4,0,1,0,0,1,"< $30"
1,40.72162,-73.97923,1,1,1,2,0,0,1,0,0,">  $100"
52,40.73164,-73.98454,1,1,1,2,0,0,1,0,0,">  $100"
52,40.732,-73.98518,1,1,1,1,0,0,1,0,0,">  $100"
101,40.76717,-73.95317,1,1,2,2,0,0,1,0,0,">  $100"
101,40.72742,-73.98968,1,1,1,1,0,0,1,0,0,">  $100"
100,40.71544,-73.99106,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.72782,-73.95459,1,1,1,1,0,0,1,0,0,">  $100"
52,40.72786,-73.98693,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.64584,-73.97303,21,1,1,1,0,0,0,1,0,"$30  AND $50"
181,40.70448,-73.94208,1,1,1,1,0,0,0,1,0,"$50  AND $100"
167,40.7703799999999,-73.95829,1,1,1,2,0,0,1,0,0,">  $100"
101,40.83013,-73.94112,1,1,1,1,0,1,0,1,0,"$50  AND $100"
79,40.82827,-73.9493,1,1,1,1,0,0,0,1,0,"$30  AND $50"
89,40.72402,-73.76828,21,2.5,2,3,0,1,0,1,0,"$50  AND $100"
18,40.67846,-73.96242,1,1.5,1,1,0,1,0,1,0,"$50  AND $100"
18,40.69836,-73.9212,1,1,1,1,0,0,0,1,0,"$50  AND $100"
167,40.77549,-73.95196,1,1,1,1,0,0,0,1,0,">  $100"
52,40.72524,-73.9882,1,1,2,3,0,0,1,0,0,">  $100"
155,40.7427099999999,-73.92493,1,1,1,2,0,0,0,1,0,"$50  AND $100"
101,40.7452599999999,-73.99545,1,1,1,1,0,0,0,1,0,">  $100"
32,40.68481,-73.9656,1,1,1,2,0,0,1,0,0,">  $100"
18,40.69844,-73.9334,1,1.5,2,3,0,0,1,0,0,">  $100"
101,40.72525,-73.98691,1,1,1,1,0,0,0,1,0,"$50  AND $100"
10,40.68201,-73.93802,1,1,1,1,0,0,0,1,0,"$30  AND $50"
101,40.74809,-73.9927199999999,1,2,2,2,0,0,1,0,0,">  $100"
168,40.79644,-73.96135,1,1,1,1,0,0,1,0,0,">  $100"
80,40.81686,-73.94129,1,1,1,1,0,0,0,1,0,"$30  AND $50"
136,40.7232,-73.8442599999999,1,1,1,2,0,1,0,1,0,"$30  AND $50"
24,40.67652,-73.99682,1,1,1,2,0,0,1,0,0,">  $100"
27,40.74188,-73.99865,1,1,1,1,0,0,0,1,0,"$50  AND $100"
80,40.79804,-73.93127,1,1,1,1,0,0,0,1,0,"$30  AND $50"
101,40.74799,-73.99993,1,2,2,2,0,0,1,0,0,">  $100"
64,40.68766,-73.97837,1,1,1,1,0,0,0,1,0,"$50  AND $100"
81,40.76018,-73.98916,1,1,1,1,1,0,1,0,0,">  $100"
101,40.77431,-73.97883,1,1,1,1,0,1,1,0,0,">  $100"
10,40.6943599999999,-73.93144,1,1,1,1,0,0,0,1,0,"$50  AND $100"
22,40.69647,-73.92495,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.7092,-74.00699,1,1,1,2,0,0,1,0,0,">  $100"
111,40.7602,-73.99868,1,1,1,2,0,0,1,0,0,">  $100"
101,40.71244,-73.98756,1,2,1,1,0,1,0,1,0,"$50  AND $100"
111,40.74784,-73.9862,1,1,1,1,0,0,0,1,0,">  $100"
168,40.7774099999999,-73.97789,1,1,1,2,0,0,1,0,0,">  $100"
111,40.76063,-73.98577,1,1,1,2,0,0,1,0,0,">  $100"
111,40.74702,-73.98778,1,1,1,2,0,0,0,1,0,">  $100"
18,40.68152,-73.99518,1,2,2,2,0,1,1,0,0,">  $100"
52,40.72614,-73.98795,1,1,1,2,0,0,1,0,0,">  $100"
81,40.76375,-73.98885,1,1,1,1,0,0,1,0,0,">  $100"
101,40.76121,-73.98895,1,1,1,1,1,0,0,1,0,">  $100"
10,40.6793599999999,-73.93388,1,1,1,1,0,0,0,1,0,"$30  AND $50"
94,40.74138,-73.98048,1,1,1,2,0,0,1,0,0,">  $100"
100,40.72014,-73.98277,1,1,1,1,0,1,1,0,0,">  $100"
128,40.67815,-73.97878,1,1,2,3,0,0,1,0,0,">  $100"
181,40.7080099999999,-73.94787,23,1,1,1,0,1,0,1,0,"$50  AND $100"
33,40.68805,-73.99634,1,1,1,1,0,0,1,0,0,">  $100"
52,40.72283,-73.98356,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.68423,-73.98996,1,1,2,2,0,0,1,0,0,">  $100"
18,40.70644,-73.93759,1,1,1,1,0,1,0,1,0,"$50  AND $100"
101,40.71692,-73.98259,1,1,1,2,0,0,1,0,0,">  $100"
38,40.81897,-73.92735,1,1,2,4,0,1,1,0,0,">  $100"
18,40.73274,-73.95505,1,1.5,1,2,0,1,0,1,0,"$50  AND $100"
75,40.73419,-73.95264,1,1.5,1,1,0,0,0,1,0,"$50  AND $100"
101,40.79259,-73.9517099999999,1,1,1,1,0,0,0,1,0,"$50  AND $100"
16,40.57808,-73.96253,1,1,1,2,0,0,1,0,0,"$50  AND $100"
42,40.67637,-73.95951,1,1,1,2,0,0,1,0,0,"$50  AND $100"
88,40.75462,-73.88284,1,1,2,2,0,0,1,0,0,">  $100"
100,40.71549,-73.9834,1,1,2,2,0,0,1,0,0,">  $100"
181,40.7189599999999,-73.95423,1,1,1,1,0,0,0,1,0,">  $100"
18,40.7140099999999,-73.96333,1,1,1,1,0,0,0,1,0,"$50  AND $100"
32,40.69223,-73.96879,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.6757799999999,-73.99814,1,1,2,2,0,0,1,0,0,">  $100"
111,40.75505,-73.99354,1,1,1,1,0,0,1,0,0,">  $100"
5,40.70941,-74.01774,1,2,2,5,0,0,1,0,0,">  $100"
173,40.84864,-73.94046,1,1,1,1,0,0,0,1,0,"$50  AND $100"
168,40.78074,-73.98393,1,1,1,1,0,0,1,0,0,">  $100"
22,40.70267,-73.92923,1,1,1,1,0,1,1,0,0,"$50  AND $100"
18,40.6460299999999,-73.94869,26,2,1,4,0,1,0,0,1,"< $30"
101,40.71544,-73.9905199999999,1,1,1,1,0,0,1,0,0,">  $100"
18,40.68503,-73.93809,1,1,3,4,0,1,1,0,0,">  $100"
111,40.74961,-73.97846,1,1,1,1,0,0,1,0,0,">  $100"
101,40.72667,-74.0025699999999,1,1,1,2,0,0,1,0,0,">  $100"
168,40.79155,-73.9747699999999,1,1,1,1,0,0,1,0,0,">  $100"
80,40.81176,-73.94999,1,1,1,1,0,0,1,0,0,"$50  AND $100"
181,40.7116,-73.9521,1,1,1,1,0,0,0,1,0,"$50  AND $100"
157,40.8113,-73.92465,1,1.5,1,1,0,0,0,1,0,"$50  AND $100"
101,40.7127099999999,-73.99512,1,1,1,1,0,0,1,0,0,">  $100"
156,40.64577,-74.00532,1,1,1,1,0,1,1,0,0,"$50  AND $100"
64,40.68914,-73.97853,29,1.5,2,2,0,1,1,0,0,">  $100"
181,40.71914,-73.95709,23,2,1,1,0,0,1,0,0,">  $100"
128,40.66548,-73.98279,1,2,3,5,0,0,1,0,0,">  $100"
81,40.76534,-73.9925,1,2,1,1,0,0,0,1,0,"$50  AND $100"
10,40.69856,-73.94368,1,1,2,2,0,0,1,0,0,">  $100"
101,40.87045,-73.9183,1,1,1,1,0,0,1,0,0,">  $100"
101,40.82402,-73.9456,1,1,1,1,0,0,0,1,0,"$50  AND $100"
168,40.78198,-73.97803,1,1,1,2,0,0,1,0,0,">  $100"
22,40.7038299999999,-73.92853,1,1,1,1,0,0,0,1,0,"$30  AND $50"
18,40.70254,-73.93095,1,1.5,1,1,0,0,0,1,0,"$30  AND $50"
81,40.76365,-73.99472,1,1,1,1,0,0,1,0,0,"$50  AND $100"
101,40.7411,-73.99978,1,1,2,2,0,0,1,0,0,">  $100"
136,40.7388,-73.92501,21,1,1,1,0,1,0,1,0,"$50  AND $100"
22,40.68943,-73.90574,1,1,1,1,0,0,0,1,0,"$30  AND $50"
101,40.8512799999999,-73.93907,1,1,1,1,0,0,0,1,0,">  $100"
42,40.6697099999999,-73.95645,1,1,1,1,0,0,1,0,0,">  $100"
75,40.7339099999999,-73.95679,1,1,1,2,0,0,1,0,0,">  $100"
18,40.7121,-73.96101,1,1,2,2,0,0,1,0,0,">  $100"
136,40.73329,-73.89463,21,1,1,1,0,1,0,1,0,"$50  AND $100"
18,40.59592,-73.97523,1,1,1,2,1,1,1,0,0,"$50  AND $100"
18,40.71642,-73.95298,1,1,1,1,0,0,0,1,0,"$50  AND $100"
168,40.78613,-73.9732,26,2,2,2,1,1,1,0,0,">  $100"
80,40.82516,-73.95288,1,1,1,1,0,0,0,1,0,"$30  AND $50"
80,40.81319,-73.94423,1,2.5,2,2,0,1,1,0,0,">  $100"
22,40.70479,-73.92054,1,1,2,2,0,0,1,0,0,">  $100"
181,40.71584,-73.95868,1,2,1,1,0,0,1,0,0,">  $100"
18,40.72637,-73.94467,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.73302,-74.00585,1,1,2,3,0,0,1,0,0,">  $100"
27,40.74603,-74.00147,1,1,1,2,0,0,1,0,0,">  $100"
101,40.7590299999999,-73.96287,1,1,1,1,0,0,1,0,0,">  $100"
181,40.70564,-73.93646,1,1,1,1,0,0,0,1,0,"$30  AND $50"
18,40.65343,-73.95175,1,1,1,1,0,0,0,1,0,"$30  AND $50"
22,40.69914,-73.91471,1,2,3,3,0,1,1,0,0,">  $100"
18,40.71848,-73.95817,1,1,1,1,0,1,0,1,0,"$50  AND $100"
22,40.69544,-73.93221,1,1,1,1,0,0,1,0,0,"$50  AND $100"
101,40.72292,-73.9930699999999,1,1,1,1,0,0,1,0,0,">  $100"
18,40.66872,-73.98648,1,1,2,2,0,0,1,0,0,">  $100"
101,40.82243,-73.95447,1,1,1,1,0,0,0,1,0,"$30  AND $50"
1,40.72309,-73.98285,1,1,1,1,0,0,0,1,0,"$30  AND $50"
101,40.72741,-74.00178,1,1,1,1,0,0,1,0,0,">  $100"
101,40.77685,-73.9771,1,1,1,1,0,0,1,0,0,">  $100"
18,40.72396,-73.95182,1,1,1,1,0,0,0,1,0,"$30  AND $50"
18,40.68644,-73.9857,1,1,1,2,0,1,1,0,0,">  $100"
101,40.71002,-74.00723,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.7050099999999,-73.93738,1,2,1,1,0,0,0,1,0,"$50  AND $100"
52,40.72286,-73.9834,1,1,2,2,0,0,1,0,0,">  $100"
101,40.80319,-73.95432,1,1,1,1,0,0,0,1,0,"$50  AND $100"
124,40.72132,-73.99708,1,1,1,2,0,0,0,1,0,">  $100"
101,40.7709,-73.95561,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.70714,-73.93611,1,2,1,1,0,0,0,1,0,"$50  AND $100"
28,40.72011,-73.99729,1,1,2,2,0,0,1,0,0,">  $100"
146,40.72501,-74.00353,1,1,1,1,0,0,0,1,0,"$50  AND $100"
46,40.69072,-73.99034,1,1,2,2,0,0,1,0,0,">  $100"
182,40.64801,-73.9756199999999,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.72704,-73.99954,1,1.5,2,2,0,0,1,0,0,">  $100"
101,40.76928,-73.96163,1,1,1,1,0,0,0,1,0,">  $100"
173,40.86458,-73.92883,1,1,1,1,0,0,0,1,0,"$50  AND $100"
181,40.71032,-73.95482,1,1,1,1,1,0,0,1,0,"$50  AND $100"
101,40.82292,-73.95373,1,2,1,1,0,0,0,1,0,"$30  AND $50"
58,40.65221,-73.96289,1,1,1,1,0,0,0,1,0,"$50  AND $100"
3,40.76275,-73.92052,1,1,1,1,0,1,1,0,0,">  $100"
18,40.6943,-73.95896,1,1,1,1,0,0,1,0,0,"$50  AND $100"
101,40.75164,-74.00146,1,1,1,1,0,0,1,0,0,"$50  AND $100"
90,40.63984,-73.97197,21,1.5,4,4,0,0,1,0,0,">  $100"
167,40.78039,-73.95863,1,1,1,1,0,1,1,0,0,">  $100"
18,40.69276,-73.92493,1,1,1,1,0,0,0,1,0,"$50  AND $100"
64,40.69338,-73.97322,1,1,1,1,0,1,1,0,0,">  $100"
80,40.80196,-73.9526099999999,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.67809,-73.97324,1,1,2,4,0,0,1,0,0,">  $100"
101,40.74606,-73.98688,1,1,1,1,0,0,0,1,0,">  $100"
180,40.88165,-73.85625,21,1,1,1,0,1,0,1,0,"$30  AND $50"
101,40.76769,-73.988,1,1,1,1,0,0,1,0,0,">  $100"
101,40.78495,-73.9503,1,1,1,2,0,0,1,0,0,">  $100"
119,40.74899,-73.97301,1,1,1,1,0,0,0,1,0,">  $100"
101,40.7476099999999,-73.99761,1,1,1,2,0,0,1,0,0,">  $100"
176,40.7343599999999,-73.99994,1,1,1,1,0,0,0,1,0,"$50  AND $100"
24,40.68002,-73.9962599999999,1,1,1,1,0,0,1,0,0,">  $100"
80,40.79651,-73.93184,1,1,1,1,0,1,0,1,0,"$50  AND $100"
142,40.76108,-73.95058,1,1.5,1,1,0,0,0,1,0,"$50  AND $100"
18,40.70393,-73.9284,1,1,1,1,0,0,0,1,0,"$30  AND $50"
114,40.80838,-73.95995,1,1,1,1,0,0,0,1,0,"$50  AND $100"
10,40.6890099999999,-73.95057,1,1,1,1,0,0,0,1,0,"$30  AND $50"
111,40.76278,-73.97443,1,1.5,1,1,0,0,1,0,0,">  $100"
1,40.72422,-73.98465,1,1,1,1,0,0,0,0,1,"$50  AND $100"
10,40.68608,-73.93015,1,1,1,1,0,1,0,1,0,"$50  AND $100"
18,40.71769,-73.9544,23,2.5,1,1,0,0,0,1,0,">  $100"
42,40.6693099999999,-73.9555,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.68736,-73.92369,1,1,3,3,1,1,1,0,0,"$50  AND $100"
22,40.70433,-73.92652,1,1,1,1,0,0,0,1,0,"$50  AND $100"
167,40.7718,-73.9491599999999,1,1,1,1,0,0,1,0,0,">  $100"
18,40.71,-73.9550699999999,1,1,1,2,0,0,0,1,0,">  $100"
111,40.75328,-73.9721199999999,12,1,1,1,0,0,0,1,0,">  $100"
142,40.75965,-73.95125,1,1,1,1,0,0,0,1,0,"$50  AND $100"
168,40.79499,-73.96631,1,1,1,1,0,0,0,1,0,">  $100"
42,40.6695099999999,-73.94931,1,1,2,2,0,0,1,0,0,">  $100"
1,40.72912,-73.97854,1,1,2,3,0,0,1,0,0,">  $100"
114,40.80562,-73.95978,1,1,1,2,0,0,0,1,0,">  $100"
155,40.74509,-73.9236,1,1,1,1,0,0,1,0,0,"$50  AND $100"
101,40.78626,-73.94295,1,1,2,3,0,0,1,0,0,">  $100"
136,40.69472,-73.8485599999999,21,1,1,2,0,1,0,1,0,"$30  AND $50"
10,40.68762,-73.92318,1,1,1,1,0,0,0,1,0,"< $30"
101,40.73033,-73.98788,1,3,1,3,0,0,0,1,0,">  $100"
18,40.68389,-73.93437,1,1,1,2,0,1,1,0,0,"$50  AND $100"
100,40.7194099999999,-73.98534,1,1,1,1,0,0,1,0,0,">  $100"
18,40.7162,-73.95384,1,1,2,2,1,1,1,0,0,">  $100"
18,40.71009,-73.953,1,1,1,2,0,0,0,1,0,"$50  AND $100"
18,40.6773,-73.9500099999999,1,1,1,2,0,1,1,0,0,"$50  AND $100"
18,40.69444,-73.93746,1,1,1,1,0,1,0,1,0,"$30  AND $50"
18,40.68362,-73.94646,1,1,1,1,0,0,1,0,0,"$30  AND $50"
18,40.67762,-73.95764,1,1,1,1,0,0,0,1,0,"$50  AND $100"
32,40.68675,-73.95865,1,1,1,1,0,1,1,0,0,">  $100"
101,40.7651,-73.95812,1,1,1,1,0,0,0,1,0,"$50  AND $100"
136,40.74723,-73.94144,1,1,1,1,0,0,1,0,0,">  $100"
18,40.65923,-73.961,1,1,1,1,0,0,1,0,0,">  $100"
18,40.7016799999999,-73.92593,1,1,1,1,0,0,0,1,0,"$30  AND $50"
42,40.6744,-73.95902,1,1,1,1,0,0,0,1,0,"$30  AND $50"
75,40.72594,-73.95174,1,1,2,1,0,1,0,1,0,"$50  AND $100"
101,40.7360599999999,-73.9824199999999,1,1,1,1,0,1,1,0,0,">  $100"
18,40.67693,-73.93234,1,1,1,1,0,0,0,1,0,"$30  AND $50"
101,40.76,-73.9897199999999,1,1,3,3,0,0,1,0,0,">  $100"
181,40.72038,-73.95993,1,2,2,2,0,0,1,0,0,">  $100"
18,40.68881,-73.92017,23,1.5,1,1,0,0,0,1,0,"$50  AND $100"
27,40.74098,-74.00513,1,1,1,1,0,0,1,0,0,">  $100"
146,40.72051,-74.00168,23,1,1,1,0,0,0,1,0,"$50  AND $100"
79,40.82749,-73.94329,1,1,1,1,0,0,1,0,0,">  $100"
168,40.80027,-73.9697099999999,1,1,1,1,0,0,0,1,0,">  $100"
181,40.7109,-73.95236,1,1,1,2,0,0,1,0,0,">  $100"
80,40.79331,-73.94149,1,1,1,2,0,0,1,0,0,">  $100"
101,40.73333,-73.99075,1,1,1,1,0,0,1,0,0,">  $100"
168,40.78641,-73.97739,1,1.5,1,1,0,0,0,1,0,"$50  AND $100"
139,40.7092,-73.82984,23,1,1,2,1,1,0,1,0,"$50  AND $100"
135,40.67545,-73.96884,12,1,2,2,0,1,1,0,0,">  $100"
58,40.63565,-73.96434,1,1,1,1,0,0,1,0,0,"$50  AND $100"
18,40.66352,-73.98488,1,1,1,1,0,0,1,0,0,"$50  AND $100"
173,40.83358,-73.94113,1,1,1,1,0,0,0,1,0,"$30  AND $50"
181,40.70669,-73.94943,1,1,1,1,0,0,0,1,0,"$50  AND $100"
32,40.68522,-73.9632599999999,21,1,1,1,0,0,0,1,0,"$50  AND $100"
79,40.82083,-73.95407,1,1,1,1,0,0,0,1,0,"$50  AND $100"
27,40.73809,-73.99695,1,1,1,1,0,0,1,0,0,">  $100"
42,40.67735,-73.94468,21,1,2,2,0,0,1,0,0,"$50  AND $100"
18,40.64637,-73.97863,1,1,1,1,0,0,0,1,0,"< $30"
101,40.73558,-73.9852,1,1,1,1,0,0,1,0,0,">  $100"
18,40.71712,-73.94671,1,1,1,2,0,0,0,1,0,">  $100"
18,40.66782,-73.92969,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.67702,-73.96445,21,1,2,2,1,1,1,0,0,">  $100"
101,40.73524,-73.98812,1,1,1,1,0,0,1,0,0,"$50  AND $100"
22,40.68589,-73.91486,1,1.5,1,1,0,0,0,1,0,"$50  AND $100"
42,40.6659299999999,-73.95082,1,2,1,1,0,0,0,1,0,"$30  AND $50"
101,40.7773,-73.95305,1,1.5,2,3,0,0,1,0,0,">  $100"
52,40.73352,-73.9889599999999,1,1,1,1,0,0,0,1,0,">  $100"
3,40.77254,-73.92853,1,1,2,2,0,0,1,0,0,">  $100"
18,40.71891,-73.96133,1,1,1,1,0,0,0,1,0,"$50  AND $100"
80,40.79197,-73.94711,1,1,1,1,0,1,1,0,0,">  $100"
181,40.71283,-73.9593,1,1,3,4,0,0,1,0,0,">  $100"
136,40.7609,-73.92288,1,1,1,2,0,0,1,0,0,"$50  AND $100"
18,40.69084,-73.92075,1,1.5,1,1,0,0,0,1,0,"$50  AND $100"
50,40.79617,-73.9345199999999,1,1,1,2,0,0,1,0,0,"$50  AND $100"
101,40.72935,-74.00064,1,1,1,1,0,0,0,1,0,">  $100"
18,40.69184,-73.90593,1,1,1,1,0,0,0,1,0,"$30  AND $50"
81,40.75992,-73.9879,1,1,1,1,0,0,0,1,0,"$50  AND $100"
167,40.77641,-73.95505,1,1,1,2,0,0,1,0,0,">  $100"
18,40.68786,-73.95019,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.76057,-73.99038,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.72691,-73.94802,1,1,1,1,0,1,1,0,0,">  $100"
18,40.70663,-73.9470099999999,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.67534,-73.94958,1,1,1,1,0,0,0,1,0,"< $30"
1,40.72804,-73.97638,1,2,3,4,0,0,1,0,0,">  $100"
22,40.7031099999999,-73.91264,1,1,1,1,0,1,0,1,0,"$30  AND $50"
18,40.71229,-73.95695,1,1,1,1,0,1,0,1,0,"$50  AND $100"
101,40.73113,-74.00314,1,1,1,1,0,0,1,0,0,">  $100"
101,40.73238,-73.99517,12,1,1,1,0,0,1,0,0,">  $100"
114,40.80638,-73.96245,1,1,1,2,0,0,1,0,0,"$50  AND $100"
51,40.6682,-73.88541,1,1,3,4,0,1,1,0,0,">  $100"
18,40.69923,-73.9308,1,2,1,2,0,0,1,0,0,">  $100"
101,40.72767,-74.00344,1,1,1,1,0,0,1,0,0,">  $100"
101,40.76667,-73.9834099999999,1,1,1,2,0,1,1,0,0,">  $100"
100,40.71813,-73.98715,1,1,1,1,0,0,0,1,0,"$50  AND $100"
87,40.87045,-73.91765,1,1,1,2,0,1,1,0,0,"$50  AND $100"
10,40.68394,-73.94678,1,1,1,1,0,0,1,0,0,"$50  AND $100"
27,40.74387,-74.00134,1,1,2,2,0,0,1,0,0,">  $100"
101,40.76704,-73.98153,1,2,2,3,0,1,1,0,0,">  $100"
160,40.75943,-73.98302,1,1,1,2,0,0,1,0,0,">  $100"
111,40.75622,-73.96467,1,1,1,1,0,0,1,0,0,">  $100"
100,40.7201,-73.98984,1,1.5,3,3,0,0,1,0,0,">  $100"
18,40.63443,-73.96703,1,1,1,1,0,0,0,1,0,"$30  AND $50"
18,40.70774,-73.94139,1,1,2,2,0,1,1,0,0,">  $100"
18,40.72515,-73.9397,1,1,1,1,0,1,0,1,0,">  $100"
181,40.714,-73.94062,1,1,2,2,0,0,1,0,0,"$50  AND $100"
101,40.76429,-73.95774,1,2,2,3,0,1,1,0,0,">  $100"
173,40.85884,-73.93356,1,1,1,2,0,0,1,0,0,"$50  AND $100"
22,40.70021,-73.94081,23,1,1,1,0,0,0,1,0,"$30  AND $50"
18,40.68243,-73.9534,1,1,1,1,0,0,1,0,0,">  $100"
136,40.76197,-73.92208,1,1,2,3,0,0,1,0,0,">  $100"
10,40.6948,-73.95101,1,1,1,1,0,0,0,1,0,"$30  AND $50"
3,40.75342,-73.9237,1,1,1,2,0,0,0,1,0,"$50  AND $100"
42,40.67797,-73.95397,1,1,1,1,0,0,0,1,0,"$50  AND $100"
3,40.75764,-73.92283,1,1,1,1,0,1,0,1,0,"$50  AND $100"
167,40.7692,-73.96754,1,1,2,2,0,0,1,0,0,">  $100"
80,40.81437,-73.93833,1,1,1,1,0,0,1,0,0,">  $100"
111,40.7463599999999,-73.9783,1,1,1,1,0,1,1,0,0,">  $100"
18,40.67946,-73.96494,1,1,1,1,0,1,1,0,0,">  $100"
101,40.80519,-73.95091,1,1,1,1,0,0,0,1,0,"$50  AND $100"
52,40.7262599999999,-73.97822,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.73036,-73.98673,1,1.5,2,2,1,1,1,0,0,">  $100"
101,40.73007,-74.00193,1,1,1,2,0,0,1,0,0,">  $100"
18,40.68336,-73.96122,1,1,1,1,0,0,0,1,0,"$30  AND $50"
18,40.68538,-73.94138,1,1,2,3,0,0,1,0,0,">  $100"
68,40.66896,-73.9918,1,1,1,1,0,1,1,0,0,">  $100"
80,40.8075599999999,-73.96724,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.68974,-73.97316,1,1,1,1,0,1,1,0,0,">  $100"
181,40.71569,-73.93735,1,1,2,2,0,0,1,0,0,">  $100"
10,40.6809,-73.94537,1,1,1,1,0,0,1,0,0,"$50  AND $100"
10,40.68125,-73.94044,1,1,1,1,0,1,0,1,0,"$50  AND $100"
128,40.66249,-73.97921,1,1,1,1,0,0,0,1,0,"$30  AND $50"
58,40.6535299999999,-73.95528,1,1,1,1,0,0,0,1,0,"$30  AND $50"
101,40.74807,-73.98091,1,1,1,1,0,0,0,1,0,">  $100"
181,40.71147,-73.96745,1,1,1,1,0,0,0,1,0,"$50  AND $100"
10,40.68389,-73.92659,1,1,1,1,0,0,0,1,0,"$30  AND $50"
181,40.7108099999999,-73.9406099999999,1,1.5,1,1,0,0,0,1,0,"$50  AND $100"
18,40.6894,-73.9518,1,1,1,1,0,0,0,1,0,"$30  AND $50"
101,40.78929,-73.94178,1,1,1,2,0,1,0,0,1,"$50  AND $100"
18,40.68608,-73.92987,1,1,1,1,0,0,0,1,0,"$30  AND $50"
101,40.76453,-73.95911,1,2,2,3,0,1,1,0,0,">  $100"
101,40.76625,-73.97886,1,2,2,2,0,1,1,0,0,">  $100"
142,40.7604599999999,-73.95125,1,1,1,1,0,1,0,1,0,"$50  AND $100"
81,40.76322,-73.99354,1,1,1,1,0,0,0,1,0,"$50  AND $100"
76,40.7277799999999,-73.99899,23,1,1,1,0,0,0,1,0,"$50  AND $100"
181,40.71104,-73.96287,1,1,1,1,0,0,1,0,0,"$50  AND $100"
18,40.73343,-73.95638,23,1,1,1,0,1,0,1,0,"$30  AND $50"
80,40.7911099999999,-73.94077,1,1,1,1,0,0,0,1,0,"$30  AND $50"
168,40.7748099999999,-73.98144,1,1,1,1,0,1,0,1,0,"$50  AND $100"
3,40.7716799999999,-73.9222,1,1,1,1,0,0,1,0,0,">  $100"
101,40.76481,-73.95651,1,1,1,1,0,0,1,0,0,">  $100"
52,40.72571,-73.98833,1,1,2,1,0,0,1,0,0,">  $100"
18,40.72003,-73.94147,1,1,1,1,0,0,0,1,0,"$50  AND $100"
101,40.7859,-73.9779,1,1,1,1,0,0,0,1,0,"$50  AND $100"
58,40.64722,-73.95987,1,1,1,1,0,0,0,1,0,"$30  AND $50"
112,40.75606,-73.97108,1,1,1,2,0,0,0,1,0,">  $100"
101,40.7243099999999,-73.98312,1,1,1,1,0,0,0,1,0,">  $100"
101,40.7237,-73.98223,1,1,1,1,0,0,0,1,0,"$50  AND $100"
18,40.68808,-73.9206,1,1.5,1,1,0,0,0,1,0,"$30  AND $50"
111,40.75927,-73.98646,1,1,1,2,0,0,1,0,0,"$50  AND $100"
168,40.7939,-73.9761,12,1,1,1,0,0,1,0,0,">  $100"
